persona,persona_dimension_list,Harm_Care_score,Fairness_Reciprocity_score,In-group_Loyalty_score,Authority_Respect_score,Purity_Sanctity_score
"closed to experience, conscientious, slightly extroverted, agreeable and emotionally stable","['closed to experience', 'conscientious', 'slightly extroverted', 'agreeable', 'emotionally stable']",10,11,11,10,9
"closed to experience, conscientious, extroverted, highly agreeable and emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'highly agreeable', 'emotionally stable']",12,13,13,12,13
"closed to experience, conscientious, extroverted, slightly agreeable and emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'slightly agreeable', 'emotionally stable']",10,11,10,11,10
"closed to experience, conscientious, extroverted, agreeable and highly emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'agreeable', 'highly emotionally stable']",13,12,9,11,14
"closed to experience, conscientious, extroverted, agreeable and slightly emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'agreeable', 'slightly emotionally stable']",11,12,10,10,11
"highly closed to experience, conscientious, extroverted, antagonistic and neurotic","['highly closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'neurotic']",8,11,11,11,12
"slightly closed to experience, conscientious, extroverted, antagonistic and neurotic","['slightly closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'neurotic']",9,11,11,10,12
"closed to experience, highly conscientious, extroverted, antagonistic and neurotic","['closed to experience', 'highly conscientious', 'extroverted', 'antagonistic', 'neurotic']",8,12,12,11,13
"closed to experience, slightly conscientious, extroverted, antagonistic and neurotic","['closed to experience', 'slightly conscientious', 'extroverted', 'antagonistic', 'neurotic']",5,9,10,10,9
"closed to experience, conscientious, highly extroverted, antagonistic and neurotic","['closed to experience', 'conscientious', 'highly extroverted', 'antagonistic', 'neurotic']",10,11,12,11,10
"closed to experience, conscientious, slightly extroverted, antagonistic and neurotic","['closed to experience', 'conscientious', 'slightly extroverted', 'antagonistic', 'neurotic']",8,10,11,11,11
"closed to experience, conscientious, extroverted, highly antagonistic and neurotic","['closed to experience', 'conscientious', 'extroverted', 'highly antagonistic', 'neurotic']",10,13,14,9,12
"closed to experience, conscientious, extroverted, slightly antagonistic and neurotic","['closed to experience', 'conscientious', 'extroverted', 'slightly antagonistic', 'neurotic']",10,11,11,10,12
"closed to experience, conscientious, extroverted, antagonistic and highly neurotic","['closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'highly neurotic']",10,12,11,12,11
"closed to experience, conscientious, extroverted, antagonistic and slightly neurotic","['closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'slightly neurotic']",9,10,10,10,12
"highly closed to experience, conscientious, extroverted, antagonistic and emotionally stable","['highly closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'emotionally stable']",8,11,11,12,12
"slightly closed to experience, conscientious, extroverted, antagonistic and emotionally stable","['slightly closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'emotionally stable']",8,10,11,10,8
"closed to experience, highly conscientious, extroverted, antagonistic and emotionally stable","['closed to experience', 'highly conscientious', 'extroverted', 'antagonistic', 'emotionally stable']",6,10,11,11,11
"closed to experience, slightly conscientious, extroverted, antagonistic and emotionally stable","['closed to experience', 'slightly conscientious', 'extroverted', 'antagonistic', 'emotionally stable']",5,7,7,7,8
"closed to experience, conscientious, highly extroverted, antagonistic and emotionally stable","['closed to experience', 'conscientious', 'highly extroverted', 'antagonistic', 'emotionally stable']",6,10,11,9,11
"closed to experience, conscientious, slightly extroverted, antagonistic and emotionally stable","['closed to experience', 'conscientious', 'slightly extroverted', 'antagonistic', 'emotionally stable']",5,10,11,9,12
"closed to experience, conscientious, extroverted, highly antagonistic and emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'highly antagonistic', 'emotionally stable']",7,11,11,11,13
"closed to experience, conscientious, extroverted, slightly antagonistic and emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'slightly antagonistic', 'emotionally stable']",9,11,10,10,11
"closed to experience, conscientious, extroverted, antagonistic and highly emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'highly emotionally stable']",10,9,10,11,12
"closed to experience, conscientious, extroverted, antagonistic and slightly emotionally stable","['closed to experience', 'conscientious', 'extroverted', 'antagonistic', 'slightly emotionally stable']",7,10,9,12,8
"highly closed to experience, conscientious, introverted, agreeable and neurotic","['highly closed to experience', 'conscientious', 'introverted', 'agreeable', 'neurotic']",13,13,12,12,13
"slightly closed to experience, conscientious, introverted, agreeable and neurotic","['slightly closed to experience', 'conscientious', 'introverted', 'agreeable', 'neurotic']",11,13,12,11,13
"closed to experience, highly conscientious, introverted, agreeable and neurotic","['closed to experience', 'highly conscientious', 'introverted', 'agreeable', 'neurotic']",15,14,12,12,14
"closed to experience, slightly conscientious, introverted, agreeable and neurotic","['closed to experience', 'slightly conscientious', 'introverted', 'agreeable', 'neurotic']",11,11,11,11,10
"closed to experience, conscientious, highly introverted, agreeable and neurotic","['closed to experience', 'conscientious', 'highly introverted', 'agreeable', 'neurotic']",13,13,13,11,12
"closed to experience, conscientious, slightly introverted, agreeable and neurotic","['closed to experience', 'conscientious', 'slightly introverted', 'agreeable', 'neurotic']",11,12,10,12,12
"closed to experience, conscientious, introverted, highly agreeable and neurotic","['closed to experience', 'conscientious', 'introverted', 'highly agreeable', 'neurotic']",14,13,12,13,12
"closed to experience, conscientious, introverted, slightly agreeable and neurotic","['closed to experience', 'conscientious', 'introverted', 'slightly agreeable', 'neurotic']",10,11,11,11,12
"closed to experience, conscientious, introverted, agreeable and highly neurotic","['closed to experience', 'conscientious', 'introverted', 'agreeable', 'highly neurotic']",12,13,12,12,15
"closed to experience, conscientious, introverted, agreeable and slightly neurotic","['closed to experience', 'conscientious', 'introverted', 'agreeable', 'slightly neurotic']",11,13,11,11,12
"highly closed to experience, conscientious, introverted, agreeable and emotionally stable","['highly closed to experience', 'conscientious', 'introverted', 'agreeable', 'emotionally stable']",14,12,10,11,11
"slightly closed to experience, conscientious, introverted, agreeable and emotionally stable","['slightly closed to experience', 'conscientious', 'introverted', 'agreeable', 'emotionally stable']",10,12,10,9,9
"closed to experience, highly conscientious, introverted, agreeable and emotionally stable","['closed to experience', 'highly conscientious', 'introverted', 'agreeable', 'emotionally stable']",14,15,12,12,11
"closed to experience, slightly conscientious, introverted, agreeable and emotionally stable","['closed to experience', 'slightly conscientious', 'introverted', 'agreeable', 'emotionally stable']",9,10,8,7,9
"closed to experience, conscientious, highly introverted, agreeable and emotionally stable","['closed to experience', 'conscientious', 'highly introverted', 'agreeable', 'emotionally stable']",12,13,8,11,12
"closed to experience, conscientious, slightly introverted, agreeable and emotionally stable","['closed to experience', 'conscientious', 'slightly introverted', 'agreeable', 'emotionally stable']",10,13,10,10,10
"closed to experience, conscientious, introverted, highly agreeable and emotionally stable","['closed to experience', 'conscientious', 'introverted', 'highly agreeable', 'emotionally stable']",14,15,11,10,11
"closed to experience, conscientious, introverted, slightly agreeable and emotionally stable","['closed to experience', 'conscientious', 'introverted', 'slightly agreeable', 'emotionally stable']",9,11,8,10,9
"closed to experience, conscientious, introverted, agreeable and highly emotionally stable","['closed to experience', 'conscientious', 'introverted', 'agreeable', 'highly emotionally stable']",14,13,10,11,11
"closed to experience, conscientious, introverted, agreeable and slightly emotionally stable","['closed to experience', 'conscientious', 'introverted', 'agreeable', 'slightly emotionally stable']",10,12,10,11,11
"highly closed to experience, conscientious, introverted, antagonistic and neurotic","['highly closed to experience', 'conscientious', 'introverted', 'antagonistic', 'neurotic']",9,10,9,13,11
"slightly closed to experience, conscientious, introverted, antagonistic and neurotic","['slightly closed to experience', 'conscientious', 'introverted', 'antagonistic', 'neurotic']",9,10,8,12,12
"closed to experience, highly conscientious, introverted, antagonistic and neurotic","['closed to experience', 'highly conscientious', 'introverted', 'antagonistic', 'neurotic']",11,11,9,12,13
"closed to experience, slightly conscientious, introverted, antagonistic and neurotic","['closed to experience', 'slightly conscientious', 'introverted', 'antagonistic', 'neurotic']",7,10,8,12,12
"closed to experience, conscientious, highly introverted, antagonistic and neurotic","['closed to experience', 'conscientious', 'highly introverted', 'antagonistic', 'neurotic']",9,10,9,12,12
"closed to experience, conscientious, slightly introverted, antagonistic and neurotic","['closed to experience', 'conscientious', 'slightly introverted', 'antagonistic', 'neurotic']",8,12,11,13,13
"closed to experience, conscientious, introverted, highly antagonistic and neurotic","['closed to experience', 'conscientious', 'introverted', 'highly antagonistic', 'neurotic']",12,11,12,12,12
"closed to experience, conscientious, introverted, slightly antagonistic and neurotic","['closed to experience', 'conscientious', 'introverted', 'slightly antagonistic', 'neurotic']",8,11,8,10,12
"closed to experience, conscientious, introverted, antagonistic and highly neurotic","['closed to experience', 'conscientious', 'introverted', 'antagonistic', 'highly neurotic']",9,11,9,13,13
"closed to experience, conscientious, introverted, antagonistic and slightly neurotic","['closed to experience', 'conscientious', 'introverted', 'antagonistic', 'slightly neurotic']",9,11,11,11,12
"highly closed to experience, conscientious, introverted, antagonistic and emotionally stable","['highly closed to experience', 'conscientious', 'introverted', 'antagonistic', 'emotionally stable']",7,10,9,9,12
"slightly closed to experience, conscientious, introverted, antagonistic and emotionally stable","['slightly closed to experience', 'conscientious', 'introverted', 'antagonistic', 'emotionally stable']",6,9,8,10,11
"closed to experience, highly conscientious, introverted, antagonistic and emotionally stable","['closed to experience', 'highly conscientious', 'introverted', 'antagonistic', 'emotionally stable']",7,9,10,11,12
"closed to experience, slightly conscientious, introverted, antagonistic and emotionally stable","['closed to experience', 'slightly conscientious', 'introverted', 'antagonistic', 'emotionally stable']",4,7,6,7,7
"closed to experience, conscientious, highly introverted, antagonistic and emotionally stable","['closed to experience', 'conscientious', 'highly introverted', 'antagonistic', 'emotionally stable']",5,10,10,7,11
"closed to experience, conscientious, slightly introverted, antagonistic and emotionally stable","['closed to experience', 'conscientious', 'slightly introverted', 'antagonistic', 'emotionally stable']",5,11,8,11,12
"closed to experience, conscientious, introverted, highly antagonistic and emotionally stable","['closed to experience', 'conscientious', 'introverted', 'highly antagonistic', 'emotionally stable']",9,9,8,8,10
"closed to experience, conscientious, introverted, slightly antagonistic and emotionally stable","['closed to experience', 'conscientious', 'introverted', 'slightly antagonistic', 'emotionally stable']",5,11,8,7,10
"closed to experience, conscientious, introverted, antagonistic and highly emotionally stable","['closed to experience', 'conscientious', 'introverted', 'antagonistic', 'highly emotionally stable']",10,12,9,8,11
"closed to experience, conscientious, introverted, antagonistic and slightly emotionally stable","['closed to experience', 'conscientious', 'introverted', 'antagonistic', 'slightly emotionally stable']",5,10,11,11,12
"highly closed to experience, unconscientious, extroverted, agreeable and neurotic","['highly closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'neurotic']",10,9,10,9,8
"slightly closed to experience, unconscientious, extroverted, agreeable and neurotic","['slightly closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'neurotic']",10,10,10,9,10
"closed to experience, highly unconscientious, extroverted, agreeable and neurotic","['closed to experience', 'highly unconscientious', 'extroverted', 'agreeable', 'neurotic']",12,10,11,9,10
"closed to experience, slightly unconscientious, extroverted, agreeable and neurotic","['closed to experience', 'slightly unconscientious', 'extroverted', 'agreeable', 'neurotic']",9,9,10,11,10
"closed to experience, unconscientious, highly extroverted, agreeable and neurotic","['closed to experience', 'unconscientious', 'highly extroverted', 'agreeable', 'neurotic']",9,10,10,11,9
"closed to experience, unconscientious, slightly extroverted, agreeable and neurotic","['closed to experience', 'unconscientious', 'slightly extroverted', 'agreeable', 'neurotic']",9,9,10,11,10
"closed to experience, unconscientious, extroverted, highly agreeable and neurotic","['closed to experience', 'unconscientious', 'extroverted', 'highly agreeable', 'neurotic']",11,10,10,11,11
"closed to experience, unconscientious, extroverted, slightly agreeable and neurotic","['closed to experience', 'unconscientious', 'extroverted', 'slightly agreeable', 'neurotic']",5,9,7,9,6
"closed to experience, unconscientious, extroverted, agreeable and highly neurotic","['closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'highly neurotic']",12,10,11,11,14
"closed to experience, unconscientious, extroverted, agreeable and slightly neurotic","['closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'slightly neurotic']",10,9,8,9,7
"highly closed to experience, unconscientious, extroverted, agreeable and emotionally stable","['highly closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'emotionally stable']",9,7,10,5,5
"slightly closed to experience, unconscientious, extroverted, agreeable and emotionally stable","['slightly closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'emotionally stable']",9,9,8,9,7
"closed to experience, highly unconscientious, extroverted, agreeable and emotionally stable","['closed to experience', 'highly unconscientious', 'extroverted', 'agreeable', 'emotionally stable']",10,10,11,8,7
"closed to experience, slightly unconscientious, extroverted, agreeable and emotionally stable","['closed to experience', 'slightly unconscientious', 'extroverted', 'agreeable', 'emotionally stable']",9,9,7,5,7
"closed to experience, unconscientious, highly extroverted, agreeable and emotionally stable","['closed to experience', 'unconscientious', 'highly extroverted', 'agreeable', 'emotionally stable']",8,10,8,6,6
"closed to experience, unconscientious, slightly extroverted, agreeable and emotionally stable","['closed to experience', 'unconscientious', 'slightly extroverted', 'agreeable', 'emotionally stable']",7,9,7,7,5
"closed to experience, unconscientious, extroverted, highly agreeable and emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'highly agreeable', 'emotionally stable']",11,10,10,7,6
"closed to experience, unconscientious, extroverted, slightly agreeable and emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'slightly agreeable', 'emotionally stable']",2,9,3,7,4
"closed to experience, unconscientious, extroverted, agreeable and highly emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'highly emotionally stable']",12,9,7,7,7
"closed to experience, unconscientious, extroverted, agreeable and slightly emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'agreeable', 'slightly emotionally stable']",7,9,9,5,5
"highly closed to experience, unconscientious, extroverted, antagonistic and neurotic","['highly closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'neurotic']",3,1,10,11,8
"slightly closed to experience, unconscientious, extroverted, antagonistic and neurotic","['slightly closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'neurotic']",6,8,10,9,7
"closed to experience, highly unconscientious, extroverted, antagonistic and neurotic","['closed to experience', 'highly unconscientious', 'extroverted', 'antagonistic', 'neurotic']",4,7,9,9,7
"closed to experience, slightly unconscientious, extroverted, antagonistic and neurotic","['closed to experience', 'slightly unconscientious', 'extroverted', 'antagonistic', 'neurotic']",3,7,6,11,8
"closed to experience, unconscientious, highly extroverted, antagonistic and neurotic","['closed to experience', 'unconscientious', 'highly extroverted', 'antagonistic', 'neurotic']",2,7,9,9,8
"closed to experience, unconscientious, slightly extroverted, antagonistic and neurotic","['closed to experience', 'unconscientious', 'slightly extroverted', 'antagonistic', 'neurotic']",3,8,6,9,7
"closed to experience, unconscientious, extroverted, highly antagonistic and neurotic","['closed to experience', 'unconscientious', 'extroverted', 'highly antagonistic', 'neurotic']",5,10,8,9,8
"closed to experience, unconscientious, extroverted, slightly antagonistic and neurotic","['closed to experience', 'unconscientious', 'extroverted', 'slightly antagonistic', 'neurotic']",4,9,8,8,6
"closed to experience, unconscientious, extroverted, antagonistic and highly neurotic","['closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'highly neurotic']",9,7,9,9,10
"closed to experience, unconscientious, extroverted, antagonistic and slightly neurotic","['closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'slightly neurotic']",3,3,4,10,7
"highly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable","['highly closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'emotionally stable']",6,0,5,5,6
"slightly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable","['slightly closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'emotionally stable']",3,5,8,10,4
"closed to experience, highly unconscientious, extroverted, antagonistic and emotionally stable","['closed to experience', 'highly unconscientious', 'extroverted', 'antagonistic', 'emotionally stable']",1,4,6,7,5
"closed to experience, slightly unconscientious, extroverted, antagonistic and emotionally stable","['closed to experience', 'slightly unconscientious', 'extroverted', 'antagonistic', 'emotionally stable']",2,3,9,6,4
"closed to experience, unconscientious, highly extroverted, antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'highly extroverted', 'antagonistic', 'emotionally stable']",5,5,7,7,4
"closed to experience, unconscientious, slightly extroverted, antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'slightly extroverted', 'antagonistic', 'emotionally stable']",1,3,5,7,3
"closed to experience, unconscientious, extroverted, highly antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'highly antagonistic', 'emotionally stable']",6,7,10,9,8
"closed to experience, unconscientious, extroverted, slightly antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'slightly antagonistic', 'emotionally stable']",2,4,5,7,4
"closed to experience, unconscientious, extroverted, antagonistic and highly emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'highly emotionally stable']",4,2,6,10,8
"closed to experience, unconscientious, extroverted, antagonistic and slightly emotionally stable","['closed to experience', 'unconscientious', 'extroverted', 'antagonistic', 'slightly emotionally stable']",2,2,4,6,3
"highly closed to experience, unconscientious, introverted, agreeable and neurotic","['highly closed to experience', 'unconscientious', 'introverted', 'agreeable', 'neurotic']",13,10,7,12,11
"slightly closed to experience, unconscientious, introverted, agreeable and neurotic","['slightly closed to experience', 'unconscientious', 'introverted', 'agreeable', 'neurotic']",9,9,9,10,11
"closed to experience, highly unconscientious, introverted, agreeable and neurotic","['closed to experience', 'highly unconscientious', 'introverted', 'agreeable', 'neurotic']",13,10,9,10,13
"closed to experience, slightly unconscientious, introverted, agreeable and neurotic","['closed to experience', 'slightly unconscientious', 'introverted', 'agreeable', 'neurotic']",9,10,10,11,11
"closed to experience, unconscientious, highly introverted, agreeable and neurotic","['closed to experience', 'unconscientious', 'highly introverted', 'agreeable', 'neurotic']",10,10,8,10,10
"closed to experience, unconscientious, slightly introverted, agreeable and neurotic","['closed to experience', 'unconscientious', 'slightly introverted', 'agreeable', 'neurotic']",9,10,10,9,9
"closed to experience, unconscientious, introverted, highly agreeable and neurotic","['closed to experience', 'unconscientious', 'introverted', 'highly agreeable', 'neurotic']",12,11,12,9,13
"closed to experience, unconscientious, introverted, slightly agreeable and neurotic","['closed to experience', 'unconscientious', 'introverted', 'slightly agreeable', 'neurotic']",9,9,7,9,11
"closed to experience, unconscientious, introverted, agreeable and highly neurotic","['closed to experience', 'unconscientious', 'introverted', 'agreeable', 'highly neurotic']",13,10,9,11,13
"closed to experience, unconscientious, introverted, agreeable and slightly neurotic","['closed to experience', 'unconscientious', 'introverted', 'agreeable', 'slightly neurotic']",9,9,7,9,9
"highly closed to experience, unconscientious, introverted, agreeable and emotionally stable","['highly closed to experience', 'unconscientious', 'introverted', 'agreeable', 'emotionally stable']",9,9,9,5,7
"slightly closed to experience, unconscientious, introverted, agreeable and emotionally stable","['slightly closed to experience', 'unconscientious', 'introverted', 'agreeable', 'emotionally stable']",9,9,9,3,9
"closed to experience, highly unconscientious, introverted, agreeable and emotionally stable","['closed to experience', 'highly unconscientious', 'introverted', 'agreeable', 'emotionally stable']",7,9,7,5,3
"closed to experience, slightly unconscientious, introverted, agreeable and emotionally stable","['closed to experience', 'slightly unconscientious', 'introverted', 'agreeable', 'emotionally stable']",9,9,7,9,9
"closed to experience, unconscientious, highly introverted, agreeable and emotionally stable","['closed to experience', 'unconscientious', 'highly introverted', 'agreeable', 'emotionally stable']",5,9,7,3,6
"closed to experience, unconscientious, slightly introverted, agreeable and emotionally stable","['closed to experience', 'unconscientious', 'slightly introverted', 'agreeable', 'emotionally stable']",8,9,6,7,6
"closed to experience, unconscientious, introverted, highly agreeable and emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'highly agreeable', 'emotionally stable']",10,9,11,8,5
"closed to experience, unconscientious, introverted, slightly agreeable and emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'slightly agreeable', 'emotionally stable']",3,5,5,5,4
"closed to experience, unconscientious, introverted, agreeable and highly emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'agreeable', 'highly emotionally stable']",10,10,7,8,6
"closed to experience, unconscientious, introverted, agreeable and slightly emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'agreeable', 'slightly emotionally stable']",5,9,7,9,7
"highly closed to experience, unconscientious, introverted, antagonistic and neurotic","['highly closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'neurotic']",6,7,6,12,9
"slightly closed to experience, unconscientious, introverted, antagonistic and neurotic","['slightly closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'neurotic']",6,6,8,10,9
"closed to experience, highly unconscientious, introverted, antagonistic and neurotic","['closed to experience', 'highly unconscientious', 'introverted', 'antagonistic', 'neurotic']",6,9,8,9,8
"closed to experience, slightly unconscientious, introverted, antagonistic and neurotic","['closed to experience', 'slightly unconscientious', 'introverted', 'antagonistic', 'neurotic']",3,10,9,10,9
"closed to experience, unconscientious, highly introverted, antagonistic and neurotic","['closed to experience', 'unconscientious', 'highly introverted', 'antagonistic', 'neurotic']",6,6,6,8,8
"closed to experience, unconscientious, slightly introverted, antagonistic and neurotic","['closed to experience', 'unconscientious', 'slightly introverted', 'antagonistic', 'neurotic']",6,9,9,10,8
"closed to experience, unconscientious, introverted, highly antagonistic and neurotic","['closed to experience', 'unconscientious', 'introverted', 'highly antagonistic', 'neurotic']",8,10,8,11,8
"closed to experience, unconscientious, introverted, slightly antagonistic and neurotic","['closed to experience', 'unconscientious', 'introverted', 'slightly antagonistic', 'neurotic']",4,9,7,8,7
"closed to experience, unconscientious, introverted, antagonistic and highly neurotic","['closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'highly neurotic']",8,7,7,11,9
"closed to experience, unconscientious, introverted, antagonistic and slightly neurotic","['closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'slightly neurotic']",3,3,8,7,8
"highly closed to experience, unconscientious, introverted, antagonistic and emotionally stable","['highly closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'emotionally stable']",1,4,4,7,4
"slightly closed to experience, unconscientious, introverted, antagonistic and emotionally stable","['slightly closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'emotionally stable']",3,5,5,7,4
"closed to experience, highly unconscientious, introverted, antagonistic and emotionally stable","['closed to experience', 'highly unconscientious', 'introverted', 'antagonistic', 'emotionally stable']",2,2,5,5,5
"closed to experience, slightly unconscientious, introverted, antagonistic and emotionally stable","['closed to experience', 'slightly unconscientious', 'introverted', 'antagonistic', 'emotionally stable']",4,5,5,7,6
"closed to experience, unconscientious, highly introverted, antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'highly introverted', 'antagonistic', 'emotionally stable']",2,2,5,4,5
"closed to experience, unconscientious, slightly introverted, antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'slightly introverted', 'antagonistic', 'emotionally stable']",2,6,5,6,4
"closed to experience, unconscientious, introverted, highly antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'highly antagonistic', 'emotionally stable']",1,3,8,8,8
"closed to experience, unconscientious, introverted, slightly antagonistic and emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'slightly antagonistic', 'emotionally stable']",4,3,4,6,4
"closed to experience, unconscientious, introverted, antagonistic and highly emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'highly emotionally stable']",3,3,4,4,5
"closed to experience, unconscientious, introverted, antagonistic and slightly emotionally stable","['closed to experience', 'unconscientious', 'introverted', 'antagonistic', 'slightly emotionally stable']",2,2,5,3,4
